Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_PowerPlan,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,44,708151625,1,708151625,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,45,771301184,1,771301184,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,46,754993135,1,754993135,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,47,648479859,1,648479859,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,48,639278323,1,639278323,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,49,644572993,1,644572993,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,50,697499476,1,697499476,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,51,635423420,1,635423420,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,52,634212434,1,634212434,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,53,636724533,1,636724533,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,54,627429513,1,627429513,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,55,636704043,1,636704043,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,56,619324723,1,619324723,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,57,622749407,1,622749407,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,58,629911188,1,629911188,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,59,641216412,1,641216412,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,60,645641081,1,645641081,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,61,646062501,1,646062501,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,62,645737788,1,645737788,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,63,647721857,1,647721857,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,64,762328533,1,762328533,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,65,867902546,1,867902546,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,66,786604457,1,786604457,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,67,715783192,1,715783192,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,68,715558283,1,715558283,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,69,729661915,1,729661915,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,70,756437892,1,756437892,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,71,716316928,1,716316928,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,72,727371510,1,727371510,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,73,718906921,1,718906921,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,74,726504405,1,726504405,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,75,750552914,1,750552914,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,76,758978149,1,758978149,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,77,746357596,1,746357596,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,78,788431888,1,788431888,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,79,816672853,1,816672853,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,80,760730683,1,760730683,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,81,872482644,1,872482644,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,82,764166008,1,764166008,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,83,856227168,1,856227168,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,84,792767023,1,792767023,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,85,792517513,1,792517513,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,86,799123905,1,799123905,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,87,740121758,1,740121758,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,88,817814469,1,817814469,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,89,767269159,1,767269159,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,90,750644044,1,750644044,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,91,831884382,1,831884382,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,92,952343870,1,952343870,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,93,809072292,1,809072292,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,94,764953284,1,764953284,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,95,740613864,1,740613864,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,96,740579298,1,740579298,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,97,787619116,1,787619116,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,98,767757698,1,767757698,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,99,784493769,1,784493769,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Actual,100,766375922,1,766375922,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,1,622188711,1,622188711,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,2,626043759,1,626043759,0,0,0,8952
BenchmarkPrimeSum.ParallelLINQ,DataParallelism,BenchmarkPrimeSum,ParallelLINQ,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Core(Runtime=Core),N=10000000,1,Workload,Result,3,713909009,1,713909009,0,0,0,8952
